,Unnamed: 0,0,1,2,3,4,5,6,7,8,9,gt_ndvi,gt_msavi2,Labels_km,Label_T
735,735,0.62201643,0.09536406,0.20524994,2.587426,1.8943338,-0.22305138,0.20405038,-0.42584658,4.9065886,-0.27939954,0.462541627,0.616596193,5,4
736,736,0.99952954,0.13667177,0.8109279,2.2512813,4.056195,-0.28583485,-0.5082163,0.7360769,3.9101145,-0.04328115,0.653183729,0.786991141,8,6
737,737,0.36431235,-0.47988692,1.0199301,2.7268763,4.443795,-0.4556293,-0.17507182,0.8439682,3.1506069,-0.57051784,0.75991142,0.8626926,3,7
738,738,0.5586337,0.13010992,1.2032061,2.7757266,3.3038433,-0.48452455,0.018054944,1.4347539,4.461954,-0.4017098,0.644228995,0.782132201,8,6
739,739,0.7888831,0.11014514,0.22128434,3.1149518,4.233016,-0.6449244,0.06205295,1.2329353,2.9016778,-0.39852047,0.714853415,0.832875191,3,7
740,740,0.7705325,-0.22617456,1.3552206,2.6994798,3.7956486,-0.7663939,-0.3301902,1.245284,3.9880295,-0.5338276,0.681262275,0.808637929,8,6
741,741,-0.049306836,0.25630218,1.1958219,2.9360301,3.798844,-0.32534793,-0.3933506,0.5542283,4.6663184,-0.010877713,0.705184742,0.822224065,8,6
742,742,0.9873545,-0.1874775,1.0062208,2.942595,4.3440776,-0.75678366,-0.32839566,0.49710077,4.3750796,-0.37286735,0.668201359,0.797653956,8,6
743,743,-0.06057825,0.035108037,1.1085864,3.8635905,4.969575,-0.5297844,-0.23348667,1.3068942,3.263383,-0.4238786,0.784614494,0.878890723,3,7
744,744,0.52093935,-0.2666618,1.1222386,3.7858527,5.2002883,-0.20845139,-0.8224469,1.9620398,2.9614625,-0.5560033,0.78035271,0.876417495,3,7
745,745,-0.024491621,0.15142037,0.685406,4.4378586,4.8749466,-0.31508273,-0.54397994,1.5523272,2.583268,-0.35489213,0.789124334,0.881825873,2,9
746,746,1.003369,0.10549542,1.5881914,2.09235,3.6283545,-0.724818,-0.54656976,1.54233,3.812593,-0.45252058,0.688130726,0.814031912,8,6
747,747,0.37254542,-0.016821766,1.0878485,3.0036395,3.9629724,-0.17988603,-0.523432,1.524376,3.682788,-0.34154525,0.728318542,0.841942826,3,7
748,748,0.4934003,0.20345517,0.8831165,3.1158862,3.9039724,0.6660351,-0.51574093,0.76451164,2.7587554,0.47241333,0.748235413,0.854481462,3,7
749,749,1.0557605,0.018178077,1.1415349,1.6716623,4.3616014,-0.43562368,-0.18949598,0.3995374,3.8064413,-0.77539504,0.673566864,0.801260003,8,6
750,750,0.73931825,0.13450852,0.62169325,3.2306442,4.15937,0.057951022,-0.5274888,0.991891,3.9630682,-0.37951434,0.680151474,0.808708488,3,7
751,751,1.5254378,0.045013163,2.4933226,2.8266866,3.0101385,0.19134934,-0.93531984,2.2660446,8.951665,-0.90633523,0.357164694,0.517990273,7,0
752,752,0.6922515,0.063144684,1.5635273,2.750172,4.8098516,-0.6794717,-0.46751887,1.0063522,2.678316,0.1401163,0.804985923,0.891021297,3,7
753,753,0.52969205,0.37206748,1.2191972,2.8033514,3.6153078,-0.24860275,-0.21046107,0.47200525,4.041575,-0.12737636,0.699699793,0.820420443,8,6
754,754,0.6873417,-0.14016137,1.0939687,3.003372,3.8640735,-0.058309734,-0.43625745,1.0611844,4.6426187,-0.08653788,0.664278754,0.796417739,8,6
755,755,0.99309576,0.20098183,1.5856413,2.7737374,3.5811622,-0.28130096,-0.49306732,0.99607736,4.5705028,-0.1536379,0.664007348,0.795475763,8,6
756,756,1.2431489,0.04368922,1.7400544,2.3220344,3.2568848,-0.8343356,-0.52436805,2.0786562,3.698725,0.042551786,0.667041608,0.79882357,8,6
757,757,0.5944586,-0.45854816,0.8260712,2.6285834,4.521162,-0.5567445,0.08093916,0.5021668,3.23858,-0.116070054,0.74924959,0.855292987,3,7
758,758,0.05352914,0.64327383,0.57246333,3.7722151,3.6464517,-0.4315425,-0.06895565,0.35890615,2.5600438,-0.36519843,0.760157826,0.861198868,2,9
759,759,0.8254961,-0.47708774,1.1828171,2.5645661,4.2677345,-0.643866,-0.6258909,1.0399343,2.7060757,-0.7863906,0.76289124,0.86504859,3,7
760,760,-0.25627095,-0.27637497,-0.4820561,3.297033,3.0762274,-0.57247263,-0.31863818,0.41631824,0.7246587,-0.6225486,0.812562333,0.896395184,2,9
761,761,0.62405884,0.5928333,1.2110641,2.8545973,3.389748,-0.51241696,-0.36077616,0.9496486,3.2726796,-0.560731,0.692783963,0.816384079,3,7
762,762,-0.070199415,0.40591118,0.6657573,4.134156,5.464658,0.07547275,-0.57001936,0.41999644,2.979873,-0.27182505,0.820137885,0.900158957,2,9
763,763,0.4584637,0.8669403,0.18634552,2.7071202,3.2240195,-0.12845853,0.060898952,0.68765324,4.088092,-0.78285605,0.60771151,0.753704947,8,6
764,764,0.98618406,0.22725503,0.66656715,2.640107,4.0563345,-0.41281855,-0.5426245,1.2608842,3.1990333,-0.6341433,0.684261601,0.811909105,3,7
765,765,0.9148511,0.30983695,0.605097,3.5027153,4.64516,-0.48420683,-0.8540437,1.5237043,3.9440958,-0.7933174,0.6948803,0.819039123,3,7
766,766,1.1948993,-0.08789252,0.6340569,2.2462418,3.970132,0.62024105,-0.102055945,0.52763397,3.3736897,-0.19249949,0.661963187,0.793159013,3,7
767,767,2.316202,0.6898241,1.9229538,2.8236008,3.4056065,-0.29372633,0.28522354,1.4099369,7.3072762,-0.03300242,0.409202023,0.573288834,6,2
768,768,0.89653945,-0.39686906,1.3109118,1.9242755,3.5338655,-0.3390436,-0.27610993,1.0674568,3.3665278,-0.502269,0.69324643,0.817446878,1,5
769,769,1.368273,0.2777547,0.7043645,2.9119267,3.6896574,-0.16063835,-0.47366685,1.1859722,4.7531013,-0.6795913,0.585302301,0.736693688,8,6
770,770,0.6023622,-0.34994707,1.4250976,2.4615629,4.1572533,-0.5770715,-0.54991376,0.80288136,3.5483477,-0.19721687,0.750903402,0.856341158,3,7
771,771,-0.09096394,-0.83479005,0.44840005,3.56959,4.7585025,0.2206586,-0.7819091,0.65548545,2.0824459,-0.3616895,0.841461684,0.91374642,2,9
772,772,1.9284836,0.30212262,2.4026039,3.2972288,2.7223563,0.62698156,-0.2319146,2.323438,8.275976,0.13502562,0.411117357,0.577787794,7,0
773,773,0.059255548,-0.7535806,0.6727362,3.1736531,4.2792454,0.600555,0.34125742,0.07683896,3.5416968,0.19313681,0.74181148,0.848973031,3,7
774,774,-0.43855584,0.37470803,0.44000033,3.7338073,4.556766,0.46165445,-0.04253315,0.07005466,1.9806695,-0.43241268,0.830921349,0.90628911,2,9
775,775,0.29636422,-0.084978595,1.168986,2.8090775,4.1926956,-0.49276572,-0.1824862,0.6713229,3.5944724,-0.041645993,0.721039777,0.835697579,3,7
776,776,0.70473427,0.035765473,1.5625583,3.2943027,5.3983297,-1.09352,-0.65500337,1.2724886,2.1475232,-0.32734933,0.839376254,0.912283971,2,9
777,777,0.8885596,-0.3910846,1.0386863,2.0941703,3.638759,0.6282342,-0.59378904,-1.0457108,4.135923,0.21354087,0.627705005,0.755781008,1,5
778,778,0.22320159,-0.54669625,0.7256086,2.6872606,3.3299756,0.762036,-0.6594463,1.0868013,1.5634098,-0.06176186,0.796925118,0.886836567,4,8
779,779,-0.5268712,-0.062247884,0.3374715,4.0469236,4.5997553,0.24283718,-0.44834444,0.23786406,1.7098858,-0.3562647,0.849164733,0.91777613,2,9
780,780,0.25916752,-0.64875406,0.8697077,3.528086,4.53164,-0.22048086,0.085183576,0.19940521,2.2026021,-0.4066489,0.810988306,0.893983653,2,9
781,781,1.0751139,0.14616205,0.8349347,2.8721614,4.030642,0.18464622,-0.48318636,0.9101349,3.8488908,-0.36451477,0.647137135,0.782945721,3,7
782,782,0.8641449,-0.020787053,0.7575665,1.8528559,3.2614715,0.7542707,0.29665813,0.1301723,4.2741404,-0.433419,0.560089652,0.707063737,1,5
783,783,2.306624,0.43212762,2.4299839,4.432836,4.6366386,0.5651919,-0.037249178,-0.001801251,6.591934,-0.9193865,0.565130047,0.705683666,6,2
784,784,0.6237395,0.22730863,1.0681586,1.7896986,3.211061,-0.25536534,-0.2467423,-0.68623084,3.6197722,-0.85586554,0.650037212,0.778262455,1,5
785,785,1.1520052,0.29398045,0.9694769,1.5889169,3.8303635,0.04214869,-0.61001164,0.03622652,4.42193,0.03152525,0.573499194,0.713887134,8,6
786,786,1.7527096,-0.415569,1.2371713,2.5747511,3.199414,0.14921764,0.08779784,1.0686492,4.5867853,-0.120562546,0.530312495,0.684342606,8,6
787,787,2.11897,0.34731832,2.2293608,3.3315885,2.7684007,-0.35768598,-0.049702108,0.5218437,6.5706677,-0.10429638,0.448260954,0.601529839,6,2
788,788,1.424237,0.12405831,1.555879,3.2588408,3.7648983,0.49767077,0.09502889,0.023182396,4.654447,-0.18068443,0.617161058,0.75273477,8,6
789,789,0.93154424,-0.13562183,0.57559323,2.9874659,4.055878,-0.3694786,-0.45662346,0.7572499,2.1065867,-0.61134005,0.727859937,0.841616625,3,7
790,790,2.5783079,0.7056667,1.5245867,3.489457,4.0067425,0.34232014,0.09662202,0.584115,6.5474076,-1.0045133,0.485568409,0.637391138,6,2
791,791,1.4985547,0.20641685,0.9085837,4.423272,5.121984,-0.51206106,-0.32473376,1.1129797,4.2710185,-0.9212043,0.658177119,0.791013681,3,7
792,792,1.4195483,0.43022925,1.0768753,2.8546944,4.662078,0.10235769,0.14616826,-1.050914,4.8527055,0.02661262,0.585996014,0.715989663,8,6
793,793,1.1307342,-0.5472869,0.51066846,2.5231106,3.2409222,-0.6464224,-0.43412307,0.41715825,4.331945,-0.23207073,0.577727001,0.728099996,8,6
794,794,0.89295834,0.7743019,2.1748211,3.5162313,2.2566752,0.23579396,-0.21373945,0.8041071,8.329168,0.37526086,0.391526274,0.548875794,7,0
795,795,0.6393515,-0.06599311,0.7265715,2.2376873,3.48182,0.027279537,-0.14724031,-0.45791835,3.357739,-0.39689904,0.674443723,0.800039118,1,5
796,796,1.468328,0.31087357,1.2934874,2.8614397,4.6007433,0.24464953,0.005095535,-1.1010089,5.0814176,-0.48214296,0.580497903,0.715227947,8,6
797,797,1.8133374,1.0374259,1.5204576,4.1890616,4.7613077,0.06803769,0.1712129,-0.3291116,6.1089745,-0.3643359,0.560590907,0.701311459,6,2
798,798,1.5093809,-0.115200184,1.1633474,2.1935534,2.5649965,-0.4721761,0.0612023,0.75102663,4.857756,-0.09083798,0.495738403,0.653275136,0,1
799,799,0.8470669,0.16701762,0.78192484,3.326864,4.9482346,0.19965099,-0.002175564,-0.42473537,4.2536283,0.08729098,0.676595265,0.798405314,3,7
800,800,3.485727,-0.79096264,-0.2579087,6.005757,1.9909606,-0.29103762,1.066167,0.074656375,5.8408446,0.7624948,0.39034058,0.549451289,6,2
801,801,2.53818,0.8288574,1.4562415,2.9367132,4.214042,-0.7816401,-0.9085422,-0.7123417,5.483252,-0.16329837,0.50472327,0.643811658,0,1
802,802,2.2756724,0.70434934,1.6178925,2.880572,4.5408506,-0.854389,0.095411845,-0.60312593,5.854558,-0.4454429,0.505528248,0.646790596,0,1
803,803,1.5022175,0.16636717,1.0614253,2.3806045,3.3745658,-0.4549798,-0.3485811,1.1807699,4.4849052,-0.4631516,0.566457869,0.719369752,8,6
804,804,0.20809098,0.06085743,0.2777959,2.669982,4.1103897,0.17791365,-0.37226143,0.000676067,3.630009,-0.44951612,0.690877461,0.814311562,3,7
805,805,1.5019566,-0.29545927,0.67020994,2.5552104,2.435553,-0.086555906,0.081085935,0.5960617,6.7027245,-0.12731254,0.362221756,0.52287861,0,1
806,806,0.8960469,-0.18008114,0.7481806,2.318197,3.6123257,-0.37980828,-0.24144804,0.7107483,4.1330557,-0.4821566,0.623006332,0.765043614,8,6
807,807,0.012852533,0.2258014,0.6539601,2.6431134,4.136731,-0.14780189,-0.00772466,-0.8538061,3.5271182,0.06951639,0.71599277,0.82934747,3,7
808,808,1.6847835,0.47844526,2.0934615,2.6917071,2.7640314,-0.5534931,-0.5236374,0.9736904,5.3481426,-0.48220605,0.506934224,0.663513376,0,1
809,809,0.65938956,0.26974958,1.5829998,2.9237084,4.4979415,-0.7461617,-0.31278214,0.47551343,3.7139337,-0.1765435,0.716363328,0.831195415,3,7
810,810,0.40741718,-0.528193,0.97033995,4.1054525,6.0169725,-0.32267126,-0.14496687,0.053939812,2.8685396,-0.4385197,0.811525403,0.894552045,2,9
811,811,0.677744,0.5695838,1.2039125,3.7869558,4.093729,-0.24426012,0.03590826,0.37125674,4.906659,-0.38189164,0.641657683,0.776038355,8,6
812,812,0.15958883,0.08655293,1.0110513,3.5031824,6.1701117,0.1119408,0.104143746,-0.17249544,3.4546323,0.009468582,0.779034377,0.872386394,2,9
813,813,1.8983026,1.2795154,1.8944477,3.4961958,3.1095135,0.5479803,0.27993295,0.34165016,7.3643913,-0.4617116,0.429318878,0.583110231,6,2
814,814,0.85571724,0.45282096,0.61063856,2.8317263,3.3911996,-0.5276181,-0.68723935,1.0246298,5.3100305,-0.062204707,0.563521479,0.717757027,8,6
815,815,1.8257607,-0.28635597,1.0329419,2.8200936,4.5726824,-0.51715505,-0.07889559,-0.31274462,4.74951,0.43463492,0.592047414,0.729554745,8,6
816,816,1.7521974,0.25561514,1.1630806,4.088885,3.9089746,0.36712044,-0.4297952,1.5484474,6.649471,0.053235028,0.473621941,0.63506721,6,2
817,817,0.8294061,-0.12454858,1.8067673,2.9559407,2.8449612,0.45650315,0.023451114,0.38322243,5.8233733,-0.18434697,0.586625106,0.732493099,6,2
818,818,0.8174749,-0.22678173,1.0367517,3.1599665,4.2167253,-0.6385136,-0.47104678,1.2352057,3.7949924,-0.42179045,0.695336206,0.818441948,3,7
819,819,0.27073675,-0.059892707,0.9669297,3.4454136,3.950014,-0.7751226,-0.05640034,0.9888888,3.619553,0.16611144,0.710861718,0.828856462,3,7
820,820,1.4002539,0.96350014,2.0034943,3.4566891,3.859865,0.48639235,-0.5868083,0.7065582,4.888563,-0.49245638,0.610964267,0.748729455,8,6
821,821,0.6632113,0.4718294,1.6852514,3.6505303,4.560086,0.06140021,0.009365471,1.0722562,2.876231,-1.0059892,0.772020862,0.869507259,3,7
822,822,-1.0675473,0.98985016,-0.6793989,2.7856138,4.0519247,-0.62331486,0.008624813,-1.1323016,3.241994,-0.9469515,0.73134616,0.841347921,2,9
823,823,0.08800506,0.8480638,-0.43784148,3.58883,1.4489912,0.24832435,-0.38380638,0.83200455,5.0808806,0.25929445,0.467655817,0.633688579,5,4
824,824,0.9907217,-0.64460397,0.90686315,2.4021523,3.7183523,0.0986378,-0.35547122,0.9542648,2.7225041,-0.000323909,0.69840808,0.821516183,3,7
825,825,0.9907217,-0.64460397,0.90686315,2.4021523,3.7183523,0.0986378,-0.35547122,0.9542648,2.7225041,-0.000323909,0.69840808,0.821516183,3,7
826,826,1.253777,0.21939735,1.5040209,4.1650343,4.6191034,0.059033446,-0.16479729,1.5993335,4.694167,-0.63940084,0.655185624,0.788636131,8,6
827,827,1.7319232,0.9339003,1.4877336,2.549135,3.340006,-0.098457746,-0.3955377,1.6884904,5.934402,-0.856458,0.480142997,0.643347453,0,1
828,828,1.7728199,-0.33855557,2.8662703,2.5664325,2.7596908,-1.2987705,-0.43093616,3.7379463,9.87902,-0.9309951,0.268669314,0.421540272,7,0
829,829,1.5882437,0.52475774,1.3883479,3.6586475,3.5731144,-0.014778973,0.061345983,1.4594183,7.3639145,-0.22825435,0.454459555,0.617959922,6,2
830,830,3.5014591,0.080247425,1.345952,5.089664,3.725931,0.7866502,-0.33456367,1.5489258,7.5744696,-0.684518,0.425878127,0.587623038,7,0
831,831,1.3519075,0.11500331,1.7045302,2.2666955,3.2399242,-0.5995133,-0.30276236,0.51312995,5.003572,-0.5097945,0.557357032,0.706144356,0,1
832,832,1.6284705,0.49818933,0.39778435,3.208208,3.5067992,-0.60026264,-0.2739389,1.6224394,6.7154756,-0.6500918,0.477883556,0.642670734,6,2
833,833,1.2819725,0.15550892,-0.15660642,3.4872181,3.4445662,0.29420432,-0.7305568,0.9386447,6.8315067,0.16779193,0.475473969,0.639076564,6,2
834,834,2.334134,2.4824946,1.5888326,3.630047,4.1760044,-0.9951303,-0.31988886,3.2426682,10.0208435,-0.9974485,0.341826294,0.506192931,7,0
835,835,1.6637894,0.08460686,2.5211942,3.1891682,3.3672996,-0.878259,-0.53180313,1.877229,5.8727283,-0.45251933,0.548138389,0.704071936,6,2
836,836,1.3258935,-0.13351291,1.1918397,2.1522772,3.8232734,0.115503885,-0.50257224,1.0040681,4.167272,-0.100647666,0.613934592,0.757642106,8,6
837,837,0.73538417,-0.5443226,0.5125942,3.337127,4.6343164,0.31033707,-0.32296446,0.28743365,3.747046,-0.50602514,0.68879782,0.813176005,3,7
838,838,1.3786333,0.27446848,1.202294,3.203465,4.6400323,-0.43635282,-0.48942626,0.71132964,3.984712,-0.1922546,0.662904981,0.794152809,3,7
839,839,2.1581068,0.072022535,1.4175297,3.8056324,3.7549715,-0.7918314,-0.27568805,2.2034376,7.923963,-0.9888959,0.423180064,0.59032704,7,0
840,840,1.7367458,0.07229365,1.4568428,2.545028,3.3562071,0.12530911,-0.71622765,0.7147179,4.972535,-0.76351553,0.539066837,0.693426194,0,1
841,841,0.95794594,-0.23694591,1.3008691,2.4311905,4.014852,-0.20909952,-0.5377812,0.40964615,3.5931308,-0.4214398,0.696557227,0.817957902,3,7
842,842,2.0237765,-0.7457527,1.8616042,2.9653106,3.7923317,0.15190685,-0.5756024,0.3553516,5.121558,-0.19192241,0.565143142,0.710705399,0,1
843,843,1.0462738,0.056401916,1.0122195,2.4667447,3.3002665,-0.5151303,-0.39811063,1.037275,4.1829395,-0.5087499,0.623754807,0.766287327,8,6
844,844,2.0552983,0.14736536,1.2889122,2.1411679,2.6812954,-0.672667,-0.38264045,1.23505,5.41694,0.0703554,0.432183144,0.594928814,0,1
845,845,0.22396138,-0.2566643,0.22172552,3.2657363,4.4330487,-0.07787849,-0.45314178,0.09913219,3.0389538,0.036568426,0.743718464,0.851294064,2,9
846,846,1.5961529,0.3690548,0.92301244,1.609514,2.280833,-0.1170117,-0.37578022,0.8328529,3.5391476,0.1313223,0.487303146,0.647517804,1,5
847,847,1.294753,0.07226457,0.99410945,1.496732,2.9805517,-0.41579136,-0.39518067,0.580569,3.479098,-0.5688834,0.597598361,0.74411387,1,5
848,848,1.5924265,0.3460256,0.6586352,1.9383295,2.9132884,-0.23431064,-0.4875396,0.24059646,4.291654,-0.3604949,0.50189203,0.657693881,1,5
849,849,0.41708505,0.27532023,0.5715307,2.952174,3.7615016,-0.15387033,-0.2707394,0.28097075,3.1102283,-0.32593057,0.716285024,0.832632805,3,7
850,850,1.0467227,0.25130242,3.020551,3.5412407,3.5187209,-0.17108914,-0.57782596,-0.93481374,7.2831726,0.30148256,0.545236221,0.681182759,6,2
851,851,0.7109308,0.06366032,1.0629734,3.1919532,3.677093,0.13631918,-0.06759851,0.32141864,3.6689353,-0.54806733,0.680009692,0.805610271,3,7
852,852,1.0157826,0.08085795,0.76919895,1.8467436,2.7173748,-0.43601224,-0.29737002,0.976045,3.4025745,-0.49132633,0.594731264,0.743879541,1,5
853,853,0.90589786,0.32795995,0.61932826,1.3280171,2.6826622,-0.65068966,-0.5570192,0.37002027,4.0316534,0.09657631,0.539763984,0.693435946,1,5
854,854,0.9548282,-0.26407367,1.199555,2.7570834,3.9330873,0.029562948,-0.10009541,0.39817667,3.8368201,-0.22297174,0.673201568,0.800683639,3,7
855,855,0.30717793,0.30622417,0.40107504,3.3176346,4.240815,-0.018735353,-0.5119325,0.28612494,3.2137263,-0.06697835,0.714001958,0.831354104,3,7
856,856,-0.94319135,0.3073972,-0.7925956,3.4748485,2.0292413,0.4761394,-0.2271923,0.034681953,2.547908,-0.3138203,0.70448742,0.824135437,4,8
857,857,0.432631,0.27260733,1.5017709,2.78985,3.6749957,0.0836603,-0.2024672,0.67542917,4.514252,-0.27658728,0.676724818,0.803632377,8,6
858,858,1.0747793,-0.024631517,0.76970357,2.8802552,3.4165635,-0.20640871,-0.3332235,0.72331214,3.4205391,-0.6950224,0.647330924,0.783377735,3,7
859,859,0.32390466,0.18810928,0.29618135,3.2576618,2.7869813,-0.44727778,-0.1846299,0.35004508,2.7306368,-0.030087035,0.695531426,0.818091686,4,8
860,860,0.46279868,0.3147079,0.5381301,3.7675946,4.864601,-0.16491015,-0.8777431,0.6857727,2.3841405,0.1267338,0.784701795,0.878203638,2,9
861,861,1.1411035,1.1714348,1.8794836,3.0993292,2.0765166,-0.32192576,0.10764339,-0.64728785,7.970218,-0.33772635,0.377705659,0.526633545,6,2
862,862,0.9256677,-0.04381066,0.7607521,2.6421802,4.6053085,-0.09515798,-0.45343205,0.93683934,3.232926,0.3551111,0.712138148,0.830566302,3,7
863,863,1.8831099,0.25784266,1.4917023,2.6396139,4.4557133,-0.87181646,-0.6293462,0.57933307,5.0542016,-0.40399778,0.593052696,0.73731705,8,6
864,864,1.6050845,0.32798046,1.2140958,2.6935067,3.212275,-0.046313483,-0.39840215,1.3209822,3.9271936,-0.8748553,0.575786287,0.728353357,8,6
865,865,1.6180776,-0.36051303,1.2207699,2.3866694,4.457983,-0.869252,-0.4408776,0.923403,4.160149,-0.55406344,0.646588636,0.782374962,8,6
866,866,1.4229633,-0.117423214,1.332384,2.333745,4.384261,-0.054782894,0.086866334,0.44514978,4.4434133,0.2683079,0.612140235,0.753478126,8,6
867,867,1.3858409,0.15905271,1.2902004,2.426107,3.9657164,-0.4661526,-0.37894857,1.261103,3.5389962,-0.3789536,0.661135496,0.793996355,8,6
868,868,0.23553212,0.10838198,0.25309724,2.770703,4.8669786,-0.4142541,-0.29899627,-0.060264714,3.6729112,-0.25352153,0.721028951,0.835684465,3,7
869,869,1.2441933,-0.2155102,1.3532606,1.9931711,4.0699368,-0.24942955,-0.1624965,0.013891223,4.474484,-0.46983078,0.61616484,0.755558507,8,6
870,870,0.90876037,0.06778445,0.77455586,2.71907,4.480891,-0.3227359,-0.2985487,0.4409607,3.6471791,-0.34349352,0.683369198,0.808988574,3,7
871,871,1.0878671,-0.1526864,0.56373066,3.3606482,2.8836596,-0.5168299,0.053047795,0.94412833,3.5343077,-0.3935452,0.619852302,0.762988687,3,7
872,872,-0.3530954,0.5558584,1.3567417,4.113238,4.788225,-0.63625705,0.3300775,0.57629395,3.2763722,-0.5173788,0.809780027,0.892688228,2,9
873,873,0.19969794,-0.16750394,-0.57134455,2.8182678,3.3168426,0.30476436,-0.3336039,-0.219329,3.068523,0.42117777,0.67728944,0.805412113,3,7
874,874,-1.0561596,0.4987212,-0.92528456,3.935043,2.1487129,0.2372353,-0.20874135,0.18676467,2.6000717,-0.16451205,0.721844374,0.837209333,2,9
875,875,-0.19370826,0.15422228,-0.42624646,3.1267648,2.6449778,-0.79230547,-0.31126958,0.58176696,2.8522613,-0.43192875,0.689508661,0.814982061,4,8
876,876,0.5222779,-0.02861095,0.6450739,2.643231,2.3312984,-0.7935418,-0.22591846,0.29270646,3.7964756,-0.84921193,0.619561289,0.762823497,1,5
877,877,-0.070635766,0.07413961,0.31934738,3.4081373,3.751165,-0.23059821,-0.07352181,1.0325787,2.845209,-0.6103062,0.752874287,0.858517754,2,9
878,878,0.73652613,0.2534292,1.1536921,1.9231933,3.5870247,-0.12085219,0.04909209,0.14146002,3.8983097,-0.23583734,0.645687434,0.779489079,1,5
879,879,0.4464018,0.4024349,0.7544051,2.8556101,3.824466,-0.11299392,-0.6397099,1.3156084,2.9893787,0.05793554,0.728480493,0.842141889,3,7
880,880,0.8668482,-0.33454564,0.7560915,2.4447978,2.6627033,-0.80606824,-0.39943036,0.4739197,3.436131,-0.67858565,0.624282174,0.765644102,1,5
881,881,1.3563113,-0.5524588,0.9481328,1.9541308,3.2114782,0.44606966,-0.9903103,0.57962507,3.6900916,-0.64704883,0.597825123,0.745133152,1,5
882,882,0.7057216,-0.3342803,0.57212883,2.4340403,3.6799722,0.019790038,-0.19777697,0.7085201,3.3986228,-0.30082488,0.674594326,0.804052173,3,7
883,883,1.3439854,1.42796,3.127418,2.7463093,3.7597947,0.27241,0.05595803,0.70529765,6.5115743,-0.19957288,0.54695284,0.691260775,6,2
884,884,0.6283455,0.018700095,0.3890448,3.1564367,2.7852814,-0.77973485,-0.29583296,0.7510942,3.030313,-0.6714911,0.672569675,0.802674128,4,8
885,885,1.2558466,-0.16186167,1.3005972,2.3071792,2.9936109,-0.39518026,0.033715095,-0.1243216,4.352999,-0.23024024,0.566640106,0.711616344,8,6
886,886,0.9476293,0.32054424,0.85416996,2.504818,3.0973916,0.10686067,-0.43385,-0.13590875,4.032037,-0.41286865,0.604557357,0.745990437,1,5
887,887,0.25383785,0.29093257,0.37743318,2.8592908,3.7644777,0.5567943,-0.26318252,0.08986381,3.255376,0.07107298,0.690517384,0.813830187,3,7
888,888,0.929455,0.057280403,0.9289896,2.1273615,3.0745986,-0.8477427,0.05633106,0.26861003,4.3577266,-0.5156185,0.585459726,0.732984811,8,6
889,889,1.5136538,0.061874177,1.4222288,2.4145174,3.5091562,-0.1459476,-0.28758988,0.6684482,4.3174896,-0.3666392,0.583205654,0.729567506,8,6
890,890,0.9013776,0.1740787,1.2044661,2.666987,3.6385412,-0.08445716,-0.22342737,0.4678861,2.7686949,-0.5054384,0.711217681,0.82764705,3,7
891,891,0.47954255,0.11338866,0.91727567,3.2710872,3.639685,0.9271424,-0.19051653,0.3145165,3.5941408,-0.066683054,0.672073785,0.799117137,3,7
892,892,1.3548993,-0.22801962,1.398397,2.0105848,3.9912798,0.10558125,-0.112071864,0.014009305,4.1659207,-0.3453258,0.629091143,0.765759621,8,6
893,893,1.3548993,-0.22801962,1.398397,2.0105848,3.9912798,0.10558125,-0.112071864,0.014009305,4.1659207,-0.3453258,0.629091143,0.765759621,8,6
894,894,0.90759623,0.9715582,2.114078,3.6570082,2.8616316,0.5317949,0.45316786,0.23150186,7.182509,-0.063226104,0.50033445,0.650195137,6,2
895,895,1.2791189,0.23060533,1.24737,2.4480124,3.4517827,-0.43727392,-0.047284268,0.67634404,4.6801515,-0.19165929,0.564219744,0.715122638,8,6
896,896,2.704261,0.003860182,0.5789371,2.612211,3.351179,0.18544614,-0.4139288,1.0983952,5.3164186,0.55931306,0.397527029,0.55686545,0,1
897,897,1.4848717,0.3836689,1.6655743,2.9269695,4.300726,-0.3951943,0.22657682,0.7858959,4.267091,-0.23422858,0.636438228,0.77111107,8,6
898,898,0.4866255,0.8986349,0.8164955,2.3730788,3.5045974,0.031450137,-0.725541,1.8420928,3.5373342,-0.45198655,0.678144237,0.807789394,8,6
899,899,0.01146986,0.116691776,0.37473828,2.79557,2.3999922,-0.856553,0.0448897,-0.31278226,3.3497136,-0.9755451,0.669524107,0.797978761,1,5
900,900,1.0977335,-0.005796089,0.482759,2.321758,3.4579897,-0.8558263,-0.5016236,0.83380437,4.3773956,-0.000578131,0.57298423,0.725078212,8,6
901,901,0.6300015,0.05663987,0.595873,2.84834,3.4015913,-0.14637746,-0.24111922,0.43709183,3.9107792,-0.16005865,0.641392697,0.778372124,8,6
902,902,0.6235078,0.25295123,0.7846706,3.21888,3.4678025,0.8467937,-0.044852596,0.07037076,4.4698668,0.33685547,0.607115847,0.748471424,8,6
903,903,0.5778369,0.12551306,0.7069129,3.3402271,3.79664,-0.3627565,-0.492619,1.114979,3.8872137,-0.2796697,0.673247994,0.803211102,3,7
904,904,0.8509548,-0.10944297,1.0223963,2.965676,4.413727,-0.5510915,-0.4135958,1.1321785,3.6219761,-0.09882912,0.693827154,0.817463687,3,7
905,905,3.477802,-1.228082,1.728516,5.684504,2.8753796,0.35464114,1.2026179,0.29684973,7.8380256,2.4287598,0.395683257,0.5451318,7,0
